#Acq. time (s)=	10
#Accumulations=	5
#Range=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic Range
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM HR Odyssey
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	1800 (450-850nm)
#ND Filter=	1%
#Laser=	532nm_Edge
#Spectro (cm-¹)=	300.006
#Hole=	100.021
#Range=	Visible
#E-Cal_Neon=	0
#StageXY=	200x100mm Heavy
#StageZ=	Z motor
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-988.9
#Spectral res.(cm-¹)=	2.2
#Project=	A
#Sample=	B
#Site=	C
#Title=	_15_44_32
#Remark=	
#Date=	05.08.2026 15:44
#Acquired=	05.08.2026 15:44:44
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
36.5878	23
37.1156	15.6667
37.6413	27.6667
38.1691	31.6667
38.6947	30.3333
39.2203	25
39.748	25
40.2736	41
40.8012	33
41.3267	35
41.8543	33.6667
42.3797	33
42.9051	35.6667
43.4326	38.3333
43.9579	40.3333
44.4853	45
45.0106	45
45.5358	49.6667
46.0632	49.6667
46.5883	49
47.1156	47.6667
47.6407	54.3333
48.1658	43
48.693	51
49.2181	55
49.7431	53.6667
50.2702	63
50.7951	59
51.32	69
51.847	71
52.3719	79
52.8967	74.3333
53.4237	74.3333
53.9484	79.6667
54.4732	87
55	81.6667
55.5247	96.3333
56.0493	95
56.5761	104.333
57.1007	107
57.6252	116.333
58.1498	124.333
58.6764	129.667
59.2009	119.667
59.7253	142.333
60.2497	150.333
60.7762	141
61.3006	147
61.8249	163
62.3492	182.333
62.8756	185.667
63.3998	185.667
63.9241	200.333
64.4482	216.333
64.9724	222.333
65.4986	222.333
66.0227	229
66.5468	241.667
67.0708	254.333
67.5948	259
68.1188	279.667
68.6449	281.667
69.1688	298.333
69.6926	299
70.2165	314.333
70.7403	303.667
71.2641	330.333
71.7879	335.667
72.3138	331.667
72.8375	341.667
73.3611	350.333
73.8848	363.667
74.4084	366.333
74.932	376.333
75.4556	366.333
75.9791	391
76.5026	392.333
77.0282	385
77.5516	398.333
78.075	412.333
78.5984	405
79.1218	400.333
79.6451	414.333
80.1684	405.667
80.6917	429
81.2149	417
81.7381	421.667
82.2613	417.667
82.7844	432.333
83.3076	451
83.8307	435.667
84.3537	438.333
84.8767	440.333
85.3997	450.333
85.9227	426.333
86.4457	438.333
86.9686	457
87.4915	455.667
88.0143	455.667
88.5372	455.667
89.06	469
89.5827	471.667
90.1055	479
90.6282	460.333
91.1509	475.667
91.6735	483
92.1961	488.333
92.7187	506.333
93.2413	528.333
93.7617	549.667
94.2842	566.333
94.8067	549
95.3291	573.667
95.8515	537
96.3739	513.667
96.8963	545.667
97.4186	520.333
97.9409	516.333
98.4611	507.667
98.9833	513.667
99.5055	491
100.028	484.333
100.55	483
101.072	482.333
101.594	499
102.114	489
102.636	478.333
103.158	489.667
103.68	486.333
104.202	479.667
104.722	488.333
105.244	484.333
105.766	493
106.287	473
106.809	490.333
107.329	515.667
107.851	514.333
108.372	499.667
108.894	509.667
109.414	521
109.935	517.667
110.457	515
110.978	527.667
111.498	557.667
112.019	557.667
112.541	583.667
113.062	581
113.582	601.667
114.103	570.333
114.624	601.667
115.144	627
115.665	629.667
116.186	607
116.707	623
117.226	627
117.748	622.333
118.269	617
118.788	632.333
119.309	613.667
119.83	635.667
120.349	644.333
120.87	629.667
121.391	592.333
121.91	583.667
122.431	568.333
122.949	558.333
123.47	555
123.991	553
124.51	559
125.031	549.667
125.549	542.333
126.07	545
126.591	549
127.109	561.667
127.63	551
128.148	558.333
128.669	556.333
129.187	555
129.708	560.333
130.228	557
130.747	576.333
131.267	537
131.786	544.333
132.306	539
132.824	551
133.344	551
133.863	532.333
134.383	571
134.901	583.667
135.421	632.333
135.939	630.333
136.459	668.333
136.977	714.333
137.498	713
138.016	695
138.536	687
139.053	635.667
139.573	622.333
140.091	613.667
140.609	591
141.129	580.333
141.647	554.333
142.166	549.667
142.684	545.667
143.204	546.333
143.722	539
144.239	565
144.759	519
145.276	526.333
145.796	524.333
146.314	535
146.831	513
147.35	529.667
147.868	529.667
148.385	529
148.905	508.333
149.422	514.333
149.941	499.667
150.459	497.667
150.976	493
151.495	515
152.012	503.667
152.53	499.667
153.047	504.333
153.566	495
154.083	473
154.6	475
155.119	476.333
155.636	480.333
156.153	469.667
156.672	469
157.189	473
157.706	459.667
158.222	463
158.741	458.333
159.258	475
159.775	457.667
160.292	459
160.81	467.667
161.327	452.333
161.844	457
162.36	447.667
162.877	451.667
163.395	455
163.912	464.333
164.428	458.333
164.945	445
165.461	450.333
165.98	449.667
166.496	459
167.012	453.667
167.529	463
168.045	438.333
168.563	452.333
169.08	458.333
169.596	448.333
170.112	443.667
170.628	443
171.144	445
171.66	429
172.176	455.667
172.694	443.667
173.21	440.333
173.726	457
174.242	441
174.758	443
175.274	437.667
175.79	463.667
176.306	447.667
176.822	441
177.337	437
177.853	463
178.369	443
178.887	448.333
179.402	447.667
179.918	448.333
180.433	443.667
180.949	446.333
181.464	455.667
181.98	459
182.495	429.667
183.011	443
183.526	425.667
184.042	459.667
184.557	443
185.072	431.667
185.588	465.667
186.103	445.667
186.618	455
187.133	419.667
187.649	436.333
188.164	440.333
188.677	449.667
189.192	449.667
189.707	447.667
190.222	455
190.737	453.667
191.252	427
191.767	467
192.282	459
192.797	456.333
193.312	437
193.827	465
194.341	458.333
194.854	461
195.369	458.333
195.884	455.667
196.398	458.333
196.913	469.667
197.428	461
197.942	470.333
198.455	462.333
198.969	458.333
199.484	476.333
199.998	469.667
200.513	483.667
201.027	482.333
201.54	494.333
202.054	491
202.568	493.667
203.083	485.667
203.597	507
204.109	493
204.623	519
205.138	559.667
205.652	553.667
206.166	586.333
206.678	587.667
207.192	592.333
207.706	597.667
208.22	612.333
208.732	619
209.246	636.333
209.76	641
210.272	628.333
210.786	645
211.3	654.333
211.813	655
212.325	665.667
212.839	684.333
213.353	671.667
213.864	674.333
214.378	676.333
214.892	685.667
215.403	678.333
215.917	716.333
216.431	711.667
216.942	719
217.456	764.333
217.969	761.667
218.48	779.667
218.994	811
219.507	801.667
220.019	754.333
220.532	722.333
221.043	715
221.557	713.667
222.07	702.333
222.581	701.667
223.094	705
223.605	687.667
224.118	663
224.632	667
225.143	659
225.656	681
226.167	666.333
226.68	645
227.191	624.333
227.704	639.667
228.214	637.667
228.727	649.667
229.238	657.667
229.751	659.667
230.262	681
230.774	685
231.285	693
231.798	691
232.308	715.667
232.821	717
233.332	743
233.844	763
234.355	746.333
234.867	767.667
235.378	827
235.89	843.667
236.401	857.667
236.913	894.333
237.424	938.333
237.934	925.667
238.446	1008.33
238.957	1030.33
239.469	1133
239.979	1188.33
240.491	1178.33
241.001	1231.67
241.512	1266.33
242.024	1297
242.534	1385.67
243.046	1389.67
243.556	1441.67
244.066	1499.67
244.578	1572.33
245.088	1615
245.598	1756.33
246.11	1849
