#Acq. time (s)=	10
#Accumulations=	5
#Range=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic Range
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM HR Odyssey
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	1800 (450-850nm)
#ND Filter=	1%
#Laser=	532nm_Edge
#Spectro (cm-¹)=	300.006
#Hole=	100.021
#Range=	Visible
#E-Cal_Neon=	0
#StageXY=	200x100mm Heavy
#StageZ=	Z motor
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-988.9
#Spectral res.(cm-¹)=	2.2
#Full time(s)=	59
#AC=	Calibrated 2026-08-05 15:16
#Project=	A
#Sample=	B
#Site=	C
#Title=	_15_40_55
#Remark=	
#Date=	05.08.2026 15:41
#Acquired=	05.08.2026 15:41:08
#Peaks:Edit=	05.08.2026 15:42:02
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
36.5878	21.5
37.1156	16
37.6413	27
38.1691	28.5
38.6947	30.5
39.2203	29.5
39.748	28
40.2736	33
40.8012	32.5
41.3267	33
41.8543	33
42.3797	33.5
42.9051	32
43.4326	38
43.9579	38
44.4853	40.5
45.0106	42.5
45.5358	41.5
46.0632	43
46.5883	44.5
47.1156	44.5
47.6407	48.5
48.1658	48
48.693	52.5
49.2181	57
49.7431	53.5
50.2702	57
50.7951	59
51.32	68
51.847	68.5
52.3719	69
52.8967	72.5
53.4237	77
53.9484	72.5
54.4732	78
55	72
55.5247	81
56.0493	87
56.5761	95
57.1007	106.5
57.6252	105
58.1498	106.5
58.6764	121
59.2009	133
59.7253	134
60.2497	138
60.7762	153.5
61.3006	159.5
61.8249	154
62.3492	175
62.8756	178
63.3998	197
63.9241	200
64.4482	214
64.9724	216.5
65.4986	225
66.0227	221
66.5468	246
67.0708	264
67.5948	261.5
68.1188	274.5
68.6449	281
69.1688	295
69.6926	291.5
70.2165	307
70.7403	302.5
71.2641	326
71.7879	341
72.3138	338
72.8375	340
73.3611	349
73.8848	355.5
74.4084	371
74.932	393.5
75.4556	377.5
75.9791	387
76.5026	392
77.0282	392
77.5516	400
78.075	409
78.5984	412
79.1218	422.5
79.6451	427
80.1684	419.5
80.6917	430
81.2149	411
81.7381	429.5
82.2613	415.5
82.7844	453
83.3076	453
83.8307	452
84.3537	442
84.8767	432
85.3997	464.5
85.9227	469.5
86.4457	452
86.9686	462
87.4915	455.5
88.0143	453.5
88.5372	481
89.06	480.5
89.5827	489.5
90.1055	499.5
90.6282	504.5
91.1509	521
91.6735	543.5
92.1961	584
92.7187	582.5
93.2413	621
93.7617	655
94.2842	694.5
94.8067	722
95.3291	728
95.8515	766
96.3739	764.5
96.8963	750
97.4186	752.5
97.9409	719
98.4611	668
98.9833	677
99.5055	637.5
100.028	620.5
100.55	617
101.072	608
101.594	599
102.114	586
102.636	601
103.158	587
103.68	598
104.202	582
104.722	584.5
105.244	580
105.766	583
106.287	575
106.809	606
107.329	600.5
107.851	617
108.372	596.5
108.894	631.5
109.414	619
109.935	643.5
110.457	666
110.978	701
111.498	748.5
112.019	778
112.541	791
113.062	825.5
113.582	834
114.103	858
114.624	864
115.144	860
115.665	888
116.186	908.5
116.707	911.5
117.226	911
117.748	923
118.269	935.5
118.788	949.5
119.309	969.5
119.83	970.5
120.349	930
120.87	857.5
121.391	785
121.91	763.5
122.431	724.5
122.949	728
123.47	727
123.991	686.5
124.51	691.5
125.031	700.5
125.549	693
126.07	700
126.591	699.5
127.109	725
127.63	716
128.148	722.5
128.669	727.5
129.187	729.5
129.708	710
130.228	687
130.747	700.5
131.267	675
131.786	681
132.306	703
132.824	714
133.344	702.5
133.863	719
134.383	745.5
134.901	789.5
135.421	839
135.939	957.5
136.459	1040.5
136.977	1136.5
137.498	1177.5
138.016	1166
138.536	1114
139.053	1048
139.573	969
140.091	898
140.609	856
141.129	791
141.647	769
142.166	749
142.684	730.5
143.204	712.5
143.722	683
144.239	690
