#Acq. time (s)=	10
#Accumulations=	5
#Range=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic Range
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM HR Odyssey
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	1800 (450-850nm)
#ND Filter=	1%
#Laser=	532nm_Edge
#Spectro (cm-¹)=	300.006
#Hole=	100.021
#Range=	Visible
#E-Cal_Neon=	0
#StageXY=	200x100mm Heavy
#StageZ=	Z motor
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-988.9
#Spectral res.(cm-¹)=	2.2
#Full time(s)=	59
#AC=	Calibrated 2026-08-05 15:16
#Project=	A
#Sample=	B
#Site=	C
#Title=	_15_37_00
#Remark=	
#Date=	05.08.2026 15:37
#Acquired=	05.08.2026 15:37:13
#Peaks:Edit=	05.08.2026 15:38:18
#Peaks:Edit=	05.08.2026 15:39:16
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
36.5878	28
37.1156	21
37.6413	30.5
38.1691	33.5
38.6947	33
39.2203	31
39.748	39.5
40.2736	37.5
40.8012	37.5
41.3267	41
41.8543	42
42.3797	39.5
42.9051	45
43.4326	48.5
43.9579	45
44.4853	46
45.0106	50.5
45.5358	52.5
46.0632	54.5
46.5883	56.5
47.1156	58.5
47.6407	62.5
48.1658	55
48.693	64
49.2181	63.5
49.7431	64.5
50.2702	68
50.7951	73
51.32	75.5
51.847	81.5
52.3719	78
52.8967	83.5
53.4237	86
53.9484	91
54.4732	91.5
55	98.5
55.5247	110
56.0493	108.5
56.5761	122.5
57.1007	119
57.6252	138
58.1498	134
58.6764	150
59.2009	161.5
59.7253	166.5
60.2497	176.5
60.7762	188.5
61.3006	196
61.8249	196
62.3492	207.5
62.8756	218.5
63.3998	247.5
63.9241	249.5
64.4482	258.5
64.9724	267.5
65.4986	280
66.0227	290.5
66.5468	307.5
67.0708	310
67.5948	313
68.1188	326.5
68.6449	325
69.1688	360
69.6926	367
70.2165	365
70.7403	372
71.2641	413.5
71.7879	413
72.3138	403
72.8375	415
73.3611	419.5
73.8848	446
74.4084	454.5
74.932	462.5
75.4556	456.5
75.9791	472.5
76.5026	486.5
77.0282	483
77.5516	472.5
78.075	512.5
78.5984	498
79.1218	493.5
79.6451	508
80.1684	521.5
80.6917	516
81.2149	530
81.7381	528
82.2613	530
82.7844	560
83.3076	540
83.8307	552.5
84.3537	540.5
84.8767	563
85.3997	569
85.9227	573
86.4457	571.5
86.9686	563
87.4915	574
88.0143	580.5
88.5372	606.5
89.06	590.5
89.5827	610.5
90.1055	602.5
90.6282	607.5
91.1509	652.5
91.6735	697
92.1961	717.5
92.7187	754.5
93.2413	789.5
93.7617	839
94.2842	891
94.8067	901.5
95.3291	970
95.8515	996
96.3739	1004
96.8963	993.5
97.4186	950
97.9409	934.5
98.4611	885
