#Acq. time (s)=	10
#Accumulations=	5
#Range=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic Range
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM HR Odyssey
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	1800 (450-850nm)
#ND Filter=	1%
#Laser=	532nm_Edge
#Spectro (cm-¹)=	300.006
#Hole=	100.021
#Range=	Visible
#E-Cal_Neon=	0
#StageXY=	200x100mm Heavy
#StageZ=	Z motor
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-988.9
#Spectral res.(cm-¹)=	2.2
#Full time(s)=	56
#AC=	Calibrated 2026-08-05 15:16
#Project=	A
#Sample=	B
#Site=	C
#Title=	_15_45_55
#Remark=	
#Date=	05.08.2026 15:46
#Acquired=	05.08.2026 15:46:08
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
36.5878	18.5
37.1156	18.5
37.6413	23.5
38.1691	25
38.6947	25
39.2203	26
39.748	30
40.2736	27
40.8012	29
41.3267	31.5
41.8543	30
42.3797	35
42.9051	35
43.4326	37
43.9579	38
44.4853	41.5
45.0106	46.5
45.5358	35.5
46.0632	38.5
46.5883	44.5
47.1156	43
47.6407	45
48.1658	52
48.693	54
49.2181	46.5
49.7431	54.5
50.2702	49.5
50.7951	55
51.32	63.5
51.847	63
52.3719	67.5
52.8967	67
53.4237	70.5
53.9484	66
54.4732	70.5
55	75
55.5247	81.5
56.0493	83.5
56.5761	92.5
57.1007	88
57.6252	100
58.1498	105
58.6764	112.5
59.2009	106
59.7253	123.5
60.2497	129
60.7762	137.5
61.3006	137
61.8249	155
62.3492	166
62.8756	160.5
63.3998	178.5
63.9241	181.5
64.4482	196
64.9724	200.5
65.4986	203
66.0227	225
66.5468	227.5
67.0708	243
67.5948	243
68.1188	237
68.6449	257
69.1688	261.5
69.6926	273
70.2165	272
70.7403	275
71.2641	300
71.7879	310
72.3138	303
72.8375	313
73.3611	311
73.8848	317
74.4084	312
74.932	343.5
75.4556	333.5
75.9791	346
76.5026	337
77.0282	362.5
77.5516	356.5
78.075	350
78.5984	356.5
79.1218	366.5
79.6451	379
80.1684	377.5
80.6917	369
81.2149	386.5
81.7381	381
82.2613	392
82.7844	380
83.3076	397
83.8307	394.5
84.3537	396.5
84.8767	414.5
85.3997	391.5
85.9227	387.5
86.4457	402.5
86.9686	410
87.4915	401.5
88.0143	403
88.5372	399
89.06	416.5
89.5827	399
90.1055	423.5
90.6282	427
91.1509	432
91.6735	428
92.1961	428
92.7187	445
93.2413	467
93.7617	465
94.2842	498.5
94.8067	484.5
95.3291	476.5
95.8515	477.5
96.3739	464
96.8963	464
97.4186	445
97.9409	455
98.4611	452
98.9833	448.5
99.5055	434.5
100.028	435.5
100.55	422
101.072	432
101.594	423.5
102.114	419.5
102.636	431
103.158	436
103.68	424
104.202	422
104.722	430
105.244	443
105.766	442
106.287	446
106.809	455
107.329	448
107.851	436.5
108.372	457
108.894	444.5
109.414	456.5
109.935	449.5
110.457	459.5
110.978	462.5
111.498	459.5
112.019	468
112.541	483.5
113.062	502
113.582	505.5
114.103	518
114.624	530
115.144	519.5
115.665	538
116.186	549
116.707	539
117.226	532
117.748	534
118.269	539
118.788	543
119.309	559.5
119.83	563
120.349	546
120.87	520
121.391	510.5
121.91	496
122.431	502.5
122.949	499
123.47	489.5
123.991	483
124.51	475
125.031	485
125.549	472.5
126.07	482.5
126.591	481.5
127.109	486.5
127.63	489.5
128.148	491
128.669	504
129.187	488.5
129.708	484.5
130.228	483
130.747	489.5
131.267	482.5
131.786	491.5
132.306	484
132.824	484.5
133.344	486
133.863	486.5
134.383	493.5
134.901	508.5
135.421	531
135.939	546
136.459	561
136.977	594.5
137.498	563
138.016	590.5
138.536	583.5
139.053	555.5
139.573	534.5
140.091	523
140.609	520.5
141.129	502.5
141.647	502.5
142.166	481.5
142.684	470
143.204	470.5
143.722	470
144.239	467
144.759	470
145.276	474.5
145.796	460.5
146.314	470.5
146.831	459
147.35	457
147.868	435
148.385	447.5
148.905	436.5
149.422	449
149.941	448
150.459	441.5
150.976	433.5
151.495	436.5
152.012	440.5
152.53	448
153.047	444.5
153.566	443
154.083	428
154.6	425
155.119	441
155.636	415
156.153	425.5
156.672	418.5
157.189	412.5
157.706	412.5
158.222	423.5
158.741	419
159.258	422.5
159.775	425
160.292	419
160.81	412.5
161.327	416
161.844	418
162.36	413
162.877	420.5
163.395	412
163.912	406
164.428	408
164.945	418.5
165.461	416
165.98	411.5
166.496	405.5
167.012	415.5
167.529	406.5
168.045	410
168.563	412
169.08	401
169.596	400
170.112	411.5
170.628	415.5
171.144	396
171.66	410.5
172.176	401
172.694	392
173.21	399
173.726	392
174.242	405.5
174.758	416
175.274	395
175.79	401
176.306	401
176.822	403
177.337	409
177.853	415.5
178.369	400.5
178.887	407.5
179.402	407
179.918	393
180.433	399
180.949	395
181.464	408.5
181.98	403
182.495	402
