#Acq. time (s)=	10
#Accumulations=	5
#Range=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic Range
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM HR Odyssey
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	1800 (450-850nm)
#ND Filter=	1%
#Laser=	532nm_Edge
#Spectro (cm-¹)=	300.006
#Hole=	100.021
#Range=	Visible
#E-Cal_Neon=	0
#StageXY=	200x100mm Heavy
#StageZ=	Z motor
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-988.9
#Spectral res.(cm-¹)=	2.2
#Full time(s)=	59
#AC=	Calibrated 2026-08-05 15:16
#Project=	A
#Sample=	B
#Site=	C
#Title=	_15_42_54
#Remark=	
#Date=	05.08.2026 15:43
#Acquired=	05.08.2026 15:43:07
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
36.5878	24.5
37.1156	21.5
37.6413	28.5
38.1691	34.5
38.6947	33
39.2203	31
39.748	33.5
40.2736	37.5
40.8012	36
41.3267	36.5
41.8543	42
42.3797	45
42.9051	44
43.4326	51.5
43.9579	51
44.4853	58
45.0106	53.5
45.5358	56
46.0632	55
46.5883	53
47.1156	65
47.6407	68
48.1658	66.5
48.693	64
49.2181	75.5
49.7431	82
50.2702	71
50.7951	72.5
51.32	83.5
51.847	92
52.3719	91
52.8967	87.5
53.4237	88
53.9484	98.5
54.4732	102
55	115
55.5247	113
56.0493	114
56.5761	126
57.1007	121.5
57.6252	136
58.1498	139.5
58.6764	149
59.2009	154.5
59.7253	160.5
60.2497	168
60.7762	172
61.3006	194
61.8249	189
62.3492	209
62.8756	205
63.3998	226
63.9241	221
64.4482	248.5
64.9724	247.5
65.4986	263
66.0227	267
66.5468	285
67.0708	292
67.5948	304
68.1188	308
68.6449	325.5
69.1688	337
69.6926	337
70.2165	343
70.7403	357
71.2641	375.5
71.7879	370
72.3138	380
72.8375	406
73.3611	390
73.8848	407
74.4084	404
74.932	436.5
75.4556	414
75.9791	455
76.5026	422
77.0282	453.5
77.5516	439
78.075	452
78.5984	458
79.1218	452.5
79.6451	464.5
80.1684	464
80.6917	469
81.2149	466.5
81.7381	483
82.2613	478.5
82.7844	478.5
83.3076	499
83.8307	494
84.3537	495.5
84.8767	495
85.3997	488
85.9227	490.5
86.4457	493.5
86.9686	510.5
87.4915	510.5
88.0143	498
88.5372	507
89.06	501.5
89.5827	524.5
90.1055	530.5
90.6282	519
91.1509	534.5
91.6735	539
92.1961	549.5
92.7187	558
93.2413	577
93.7617	608.5
94.2842	613.5
94.8067	618.5
95.3291	613.5
95.8515	601
96.3739	576
96.8963	597
97.4186	570.5
97.9409	570
98.4611	551
98.9833	560.5
99.5055	558
100.028	541
100.55	541.5
101.072	535
101.594	536
102.114	539
102.636	547
103.158	530.5
103.68	545
104.202	542.5
104.722	554.5
105.244	524.5
105.766	549
106.287	544
106.809	554.5
107.329	536.5
107.851	546
108.372	561
108.894	560
109.414	567
109.935	566
110.457	554
110.978	583
111.498	576
112.019	595.5
112.541	609
113.062	630
113.582	632.5
114.103	655.5
114.624	655
115.144	640.5
115.665	670
116.186	668.5
116.707	665.5
117.226	657
117.748	687.5
118.269	682.5
118.788	690
119.309	679
119.83	695
120.349	692
120.87	676.5
121.391	656
121.91	637
122.431	620.5
122.949	604.5
123.47	592
123.991	613.5
124.51	609.5
125.031	580.5
125.549	581
126.07	599.5
126.591	612
127.109	597
127.63	602.5
128.148	590.5
128.669	590
129.187	580
129.708	613
130.228	595
130.747	598
131.267	587
131.786	590
132.306	582.5
132.824	583
133.344	595
133.863	590.5
134.383	611.5
134.901	627
135.421	652.5
135.939	682.5
136.459	697.5
136.977	728
137.498	744
138.016	743.5
138.536	728.5
139.053	698.5
139.573	676
140.091	645.5
140.609	634
141.129	605.5
141.647	613.5
142.166	588
142.684	591
143.204	586.5
143.722	595.5
144.239	582
144.759	588.5
145.276	586.5
145.796	557
146.314	579
146.831	555
147.35	570
147.868	561.5
148.385	556
148.905	561
149.422	542.5
149.941	538.5
150.459	526
150.976	525.5
151.495	542
152.012	536.5
152.53	531
153.047	548
153.566	531.5
154.083	529.5
154.6	520
155.119	523
155.636	515
156.153	506.5
156.672	520
157.189	512.5
157.706	521.5
158.222	497
158.741	521
159.258	494.5
159.775	499
160.292	510
160.81	493
161.327	513.5
161.844	507
162.36	504
162.877	500.5
163.395	503
163.912	495.5
164.428	509
164.945	503
165.461	493.5
165.98	486
166.496	514.5
167.012	508.5
167.529	482.5
168.045	483.5
168.563	503.5
169.08	498
169.596	504.5
170.112	488.5
170.628	510
171.144	512.5
171.66	491
172.176	495.5
172.694	502.5
173.21	508.5
173.726	479.5
174.242	486.5
174.758	487
175.274	503.5
175.79	496
176.306	488.5
176.822	493
177.337	484
177.853	482.5
178.369	485
178.887	489
179.402	474.5
179.918	481.5
180.433	493
180.949	488.5
181.464	497
181.98	475.5
182.495	507
183.011	501
183.526	478
184.042	488.5
184.557	490
185.072	502.5
185.588	476.5
186.103	485
186.618	493
187.133	499
187.649	486
188.164	511
188.677	489.5
189.192	505
189.707	489
190.222	496
190.737	477.5
191.252	511
191.767	483.5
192.282	505.5
192.797	508
193.312	504
193.827	514.5
194.341	497
194.854	518.5
195.369	515
195.884	510.5
196.398	503
196.913	519
197.428	509
197.942	512.5
198.455	499
198.969	523
199.484	523
199.998	508
200.513	511
201.027	539
201.54	537.5
202.054	532
202.568	521
203.083	529.5
203.597	528
204.109	523
