#Acq. time (s)=	10
#Accumulations=	5
#Range=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic Range
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM HR Odyssey
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	1800 (450-850nm)
#ND Filter=	1%
#Laser=	532nm_Edge
#Spectro (cm-¹)=	300.006
#Hole=	100.021
#Range=	Visible
#E-Cal_Neon=	0
#StageXY=	200x100mm Heavy
#StageZ=	Z motor
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-988.9
#Spectral res.(cm-¹)=	2.2
#Full time(s)=	53
#AC=	Calibrated 2026-08-05 15:16
#Project=	A
#Sample=	B
#Site=	C
#Title=	_15_30_31
#Remark=	
#Date=	05.08.2026 15:30
#Acquired=	05.08.2026 15:30:44
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
475.346	694
475.839	686.5
476.33	690.5
476.824	706.5
477.317	685
477.81	708
478.301	692
478.794	714
479.287	709
479.78	724.5
480.271	700
480.764	746
481.257	747
481.748	733.5
482.24	736
482.733	767
483.224	759
483.717	773.5
484.21	787
484.7	795
485.193	819
485.686	843
486.176	873
486.669	931
487.161	950.5
487.652	964
488.145	987.5
488.637	991
489.128	1003.5
489.62	996.5
490.11	1041.5
490.603	1022.5
491.095	1042
491.585	1053
492.078	1047
492.568	1044
493.06	1048.5
493.551	1050.5
494.043	1077.5
494.535	1101.5
495.025	1109.5
495.517	1099.5
496.007	1090
496.499	1116
496.989	1147.5
497.482	1114.5
497.971	1123
498.463	1050.5
498.953	1073
499.445	1039.5
499.935	1018.5
500.427	1005.5
500.917	996.5
501.409	988
501.898	967.5
502.39	964.5
502.88	971.5
503.37	969.5
503.861	949
504.351	949.5
504.843	956
505.332	942
505.824	956.5
506.313	924
506.803	946.5
507.294	940.5
507.784	926.5
508.275	913
508.765	925
509.254	930
509.745	921
510.235	954
510.724	941
511.215	931.5
511.705	945
512.194	961
512.685	955.5
513.174	946
513.663	934.5
514.154	940
514.643	931.5
515.133	920.5
515.624	900
516.113	892.5
516.602	845.5
517.093	841
517.581	813
518.07	808.5
518.559	819
519.05	806
519.539	788.5
520.028	761.5
520.517	763.5
521.007	769.5
521.496	736
521.985	728
522.473	715.5
522.962	702.5
523.453	705
523.941	697
524.43	662.5
524.918	656.5
525.407	662.5
525.897	670.5
526.386	652
526.874	642
527.363	650
527.851	635.5
528.339	643.5
528.828	639
529.318	639.5
529.806	645.5
530.294	645
530.783	626
531.271	629.5
531.759	620.5
532.247	625.5
532.735	635
533.223	628.5
533.714	623
534.202	626
534.69	616.5
535.177	598
535.665	613.5
536.153	609
536.641	595
537.129	583.5
537.617	582.5
538.105	568.5
538.593	552
539.08	568
539.568	542.5
540.056	533
540.544	529
541.031	518
541.519	528
542.007	523
542.494	529
542.982	529.5
543.469	503
543.957	511.5
544.444	506
544.932	506.5
545.419	494
545.906	510
546.394	505
546.881	504.5
547.367	503
547.854	498
548.341	509.5
548.828	514
549.316	508
549.803	493.5
550.29	503
550.777	490
551.264	499
551.749	493
552.236	510.5
552.723	495.5
553.21	500
553.697	499
554.184	495.5
554.669	506.5
